Patent_ID,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30
CN2932000Y,-0.1833044140956125,-0.0502723170688988,-0.0601202091081799,0.0293640423097717,-0.0281812320985987,-0.1355543377241654,-0.0415986489430866,-0.1047812080488602,-0.1076502304361308,0.0603184015837098,-0.0974197648360553,-0.1674712957890081,-0.172339422862004,-0.0022878149047205,0.2686469869221313,0.2698290648628832,-0.0103100244998753,0.1022781814209749,-0.0139094628527041,-0.0326326349066749,-0.1133052600907934,0.0824826369441757,0.0003399529513755,-0.1266424027264867,0.0481216894397416,0.0097233220789571,-0.0115536089819216,-0.1468383354482234,-0.129655927894932,-0.0350064683182137
CN100388645,0.0505313858000975,0.0064618814593906,0.026786203756095,-0.0878542286201656,0.0104830841119919,0.1861486883921927,0.1744461064715193,0.0221024623820432,0.0075501852850474,0.0791978439296994,0.074855414424843,0.035619387329414,0.0139580655689361,-0.0385429446056271,0.0177190762323686,0.1756092651150033,-0.0590308602921027,-0.0159528402994518,-0.0571958468427049,-0.0761478834712369,0.1121487279799323,0.0735449424345204,0.0520451563400485,0.0648203575910815,-0.14206076776082,0.0778577483742647,0.0157964647084755,0.0508667294555431,-0.0455464891476213,-0.0537781153256197
US8521139B2,0.1415505043208665,0.0769508349739783,0.0320236437375648,-0.0818308132333409,-0.1919070782946223,-0.0357795564061664,0.2526024722851155,-0.0569685065591145,0.0629606549642786,0.0666427127010689,-0.082124796354052,-0.1108084016320802,-0.0151234634940718,-0.0263221273236247,-0.0471883074340789,0.1113904447827083,0.1140610725403713,0.0017544899299542,-0.0046624192648267,-0.1103869411222411,-0.0792739827118892,-0.1013943459534491,0.0013851187567885,-0.0203572332795046,-0.1730328862090148,0.110106551006571,0.0609008735450286,0.0991283443468232,0.0435438815380966,0.1023321056015003
US7763125B2,-0.1080245621373793,0.0960642056544228,0.0095364027461339,0.0324116477089298,-0.0811645524018074,-0.1160529486733605,0.0309093502561036,-0.0350253934082419,-0.0728945702534995,0.0157350889252249,0.0811804644992672,0.1837106791281428,0.128197227978267,-0.040954328562259,0.007526379943274,-0.0741410070954117,-0.0961229590372065,0.0409566877317057,0.0443867174845796,-0.2049513296946523,-0.0996444559234832,-0.0150625555932821,0.1529698663695056,0.068816302875485,0.0791779581772226,0.014328357471944,-0.07097114094221,0.0239016209346159,0.0715773226367124,-0.0300884386585735
CN200710203460.4,-0.2217696171248102,-0.0519723505506461,-0.2318312249613664,0.2689527206753407,0.2180686950659732,0.0320655172714181,0.2193815887383336,0.2533042643444691,0.318693509857307,-0.0214058305046471,0.0601959459584406,-0.0546724905057569,-0.1271319074889502,0.0520450442360771,-0.1375104181068527,0.0437309230774502,0.0331907140509189,-0.0429458652253274,0.1150983987849301,-0.0689097663428219,0.0834041385335323,-0.052956815799314,0.0859922759115811,0.031900866306871,-0.0192113423999209,0.0095811062913115,0.1045330097204858,-0.0374573275368567,0.003780519437936,-0.0388182318277213
JPH08331014A,0.1175064305631974,0.0340596722208706,0.1053328181112781,0.0518482049698858,0.004713283594844,0.0119172248999771,0.074893604419642,-0.0450997892148403,-0.0737269569394048,0.2454643049244508,-0.0946604191661972,-0.0999783142186209,-0.0122232950019711,-0.0261310000259526,-0.0309213368866614,-0.060513741117799,0.001796964659266,0.0895768102666448,-0.0866769409267254,0.0651321738827831,-0.119330821938184,-0.1156862410533694,0.1090822925279085,0.3074783810199269,0.0471185808995538,0.0323049884770793,0.0225692802031472,-0.092905858337554,0.0761084855378417,0.1194618496453223
CN200410066504.X,0.3352327924494586,0.1560904733079776,-0.0726948296430037,0.1559487555259996,-0.152909219345447,0.0602642618673373,-0.0648679202285795,0.2694575664500112,0.0181314232701251,-0.0386748913674333,-0.0015202622447346,-0.0699090089730644,0.0090512737641031,-0.0440776691029273,0.1713027344149477,0.0458581111950686,-0.1412916642276817,-0.0181755398523402,0.0173617607310781,0.0458484142500056,0.1287257649272019,0.0744142490865869,0.0045734540975294,-0.1059762335312652,-0.027666468125232,0.0754119640802832,0.2276510650279476,-0.0125788417126745,0.0151088770725398,-0.1591402766376446
CN2543782Y,-0.1982492637140932,0.0440316605504699,0.0250785745173867,0.0583735007792853,0.0821744087994857,-0.2282596856212336,0.1254063872299448,-0.0292649904006036,-0.2459773946267692,-0.0768285757918744,-0.0362230644483008,0.2204434078082215,0.1321375183513476,-0.026655507028973,-0.0576080628924379,0.0870724689525555,0.0358206757846101,0.1969925972547501,0.0086926040190438,-0.0841325426038605,-0.0148531692853109,0.0403113164101706,0.1308271297061702,-0.0295984995547719,0.0757119444746213,0.0778109039907692,0.0890167300726528,-0.0386846029702354,-0.0041281133579692,-0.2030613589938774
JP2002351789A,0.1389767552806304,0.129456169790251,-0.2331037017832277,-0.2928907124418517,0.3574945193803382,-0.0711868473570529,-0.1499115446803312,-0.1277224406742118,0.090867806417365,0.0838042712792195,-0.11816792762254,-0.0112255020372945,0.0102229432821069,-0.1015299597086226,-0.1147243581074455,-0.0288729877627895,-0.0322558945438211,-0.0138040933120502,-0.0499413549956849,-0.0112143402131964,-0.0301309518754771,-0.1055398551712846,0.0146137890855284,0.0023354633934696,0.0710848496858298,-0.0917908589111335,-0.0740526192097896,-0.0185905920445976,0.0113648855258469,0.0820278445545494
US5926469A,0.1134759752621675,0.1303517376846253,0.212543160490009,-0.1920910300469764,0.0697142363375855,-0.0103879200367916,0.2560590240436994,-0.1280522711356154,0.1167287894800195,0.4488792660971402,-0.0495571839446036,-0.1579782305139257,-0.0323499081770714,-0.1746140303284818,-0.1284367592175077,0.1027849991738484,-0.0726704931676296,-0.016890795893242,0.1644584035446157,0.029604682063928,-0.0326914556857197,-0.1205121127669776,0.0131428450397716,-0.0087568477517515,-0.1283011910999176,0.1721038341946218,0.0431107045878951,-0.0617756373203237,0.0137880997081046,-0.024344936436089
CN1464654A,0.1538946851578541,-0.1653636278624514,0.1196280948673296,0.036784582216358,0.0402735756688802,0.0932844574977789,0.1721194309041261,-0.1703624268969863,0.012453841839646,-0.1200358833228137,0.0565393630797386,0.1639766821591064,-0.1543076053241835,0.0074845911344239,-0.0974205199462544,0.0294597719858184,-0.0314911468067473,0.0151212609077935,0.0315471279776487,-0.0498275173586899,-0.043203983991127,-0.0323263459699207,-0.1057980743682833,-0.0529601161545959,0.0016235707433523,-0.0149094830811429,-0.120875527807875,0.0555113350672164,-0.0653309635278652,-0.0763898515471292
JP2005250177A,-0.0124704424913261,-0.0549658446835193,0.007306077733757,0.0051716029393481,0.0558762413771911,0.0584370050694771,0.0127711111363604,-0.0093707023307607,-0.1377301607598262,0.0477571395816268,-0.0674023584579942,0.0427861084910497,0.0876215801859387,-0.0155366501884692,-0.089862321511073,-0.0169002643135411,-0.0160198245431319,-0.088576449273649,-0.0704097411372894,0.0855668907097229,-0.1522996007906181,-0.1868392894074686,-0.1013042814045649,0.0666791263176973,0.1244402197812427,-0.1200526215438422,0.0936644756549262,-0.1190847962624253,-0.0648076687348612,0.1736370946898948
US20020054405A1,0.0527959498823999,-0.0102934168580903,0.0562373166312195,0.0867418782471427,-0.120828850096243,-0.0722490977194206,-0.0449419846077566,-0.0201812669841338,0.0585387412182929,-0.0368396498088517,-0.1018608073357928,-0.0765958987573233,0.0646529598629328,0.0048971867637547,0.0511182789791776,0.0776394309642577,-0.0719104865444851,-0.1831613600552157,0.0309834769007717,0.2681852108784064,-0.1225952388286363,0.0542305582948423,0.061324625994459,-0.055941795794162,0.187834276683319,0.0975108323675964,0.0083454574749283,-0.0461909872357892,0.067597647723145,-0.2235345330059548
CN1960557B,0.0735505347148876,0.0710837181854063,-0.0580944975428686,0.0097756375873134,-0.046532828369177,0.1089378400103503,0.0407079360281839,0.1507101074241055,-0.060251395665086,0.0191755526564028,0.0152805282634672,0.0101033535157037,0.1186523037842061,0.0463431263806471,0.0951295935228419,-0.0156330546738896,-0.0734468363483599,-0.1557913174777084,-0.0924890570286203,0.0503069220089287,0.0571705388664667,-0.0919487242324979,-0.084519269492121,-0.1283314068427725,0.155901417817643,-0.1037385581065191,0.0771791614002756,-0.1400242500641886,0.2310651266766179,0.0024158225903011
CN1214789A,0.0678154010068785,-0.1614296595653075,0.046146833091369,-0.0686664951380422,0.0792433656412357,0.1971203138350332,0.1260460842691461,0.0678090240991059,0.0640840927821666,-0.1373066119445735,0.1094913015400509,0.058460180848696,-0.0001753711797248,0.0789340238417188,0.0998798100974411,-0.0023937487775405,-0.0514603248957712,0.029273753325365,0.0182142580004109,-0.1498152791937456,-0.0588424200672999,0.094210463921501,-0.076869262048171,0.0053777504721389,-0.0360042913327527,0.0640371209551411,-0.1593710689190392,-0.2014394182768494,-0.0294562778528116,-0.0710702922153765
US5719649A,-0.1931053676189381,0.0259664331844399,-0.1551762462726364,0.2010857461539322,0.0771405904658085,-0.0009525094977572,0.0938559311387809,0.1323742477586141,0.2692762585329009,0.0404197556234138,-0.0840420361200918,-0.0315978470409133,-0.0326909562064754,0.00232958979904,0.004813555366512,-0.2188973822913936,-0.0129151788065718,-0.0835724774834572,0.1048544914324526,0.0565197727853645,-0.0425164021682126,0.0253067256900567,0.1276686907494942,-0.0024800138303316,-0.1326153063924316,0.0206274487934718,-0.1869202910924454,0.0425181784320975,-0.0254297155331512,0.1271157665256913
CN1266180C,-0.1622561116166157,0.121364815287075,0.0367290940311403,-0.0137750660700338,-0.0654597501197865,0.0642190604273719,-0.0327620774699245,-0.0081349943365741,-0.0102278910292009,0.0026222009378855,0.1855030870351391,-0.0158810805725484,0.0125310426058129,0.0009106649885045,-0.0065419783515159,-0.0388910252764927,0.0124585160886437,-0.1167786616858029,-0.0368250734369072,-0.0232438213364166,0.0721165250183904,0.033273907240832,-0.0432515262562287,0.0790306363901738,-0.018585525859423,-0.0174710607163255,-0.0589751092127207,-0.0140490071169517,-0.1515453450070951,0.0621209606177598
CN2906398Y,-0.2235690968268966,-0.073483198945686,-0.129917038275678,0.1680754021094392,0.0924819681904361,-0.1437386817095862,0.1566283524000337,0.1087941960664342,-0.1251640223699111,0.0455262341661535,0.074080102488551,-0.1232494598314246,-0.0645469809413044,0.0444506074361461,-0.1345570723154854,0.0980676067201044,0.009670306102646,-0.03967602119307,0.1150804398820745,0.0453411516659395,-0.0617004222924814,-0.2141639921023867,-0.1691527615612048,0.08524377768585,0.1199620919667562,-0.1901598096363982,0.1359162494834314,-0.0601220061674115,-0.0936107965558042,0.067014319576649
JPH08177749A,-0.1175724641363718,-0.01354691585545,-0.0409731604040885,6.366649736949484e-05,0.0602554258572575,-0.0501254672828961,-0.0307991994640711,-0.0787113545120606,-0.0832215008345662,-0.0037035820241739,-0.0757609559353014,-0.1260250360437999,-0.0882025949104962,-0.0198618968007147,0.0904209095139946,0.0695140207930305,0.0116819906677759,0.0782851721840641,-0.0099805797081108,0.0709609895887351,0.0445325573651453,-0.0189526834615534,0.0244438839498379,0.0093068422282576,0.0010597528777856,0.0125862482629664,0.0248699993855588,-0.0749149264946876,-0.0554910247972373,0.0394736528562224
CN1206601C,0.1449386306677272,-0.0204309345532607,-0.0665905839728209,0.0834770719364218,0.1955285107173061,0.1586902140802855,0.0221007283689903,0.1460398375057282,0.2248851673943867,-0.1049973846007336,0.0412859297796656,0.0883417878077774,0.0465727673325239,0.0589259869815295,0.1336825158106734,0.1112119759870199,-0.0366207141014439,-0.0730077327484477,0.0072923925147594,-0.1653953474200067,0.1509853982167366,-0.0082022107622902,-0.0473321788506533,-0.0331637600102648,0.0586441089098257,0.1521738532603213,0.0306020713561561,-0.1664645002771516,0.1364208280216292,-0.104817880926446
US5513029,0.0229589141522412,-0.2138262770723437,0.0633075845407816,-0.0710609012839778,0.1324109042406627,0.2587378154650445,0.0666580863556563,-0.042690269644799,-0.0428700897483717,-0.1614969074466066,0.0025883483467858,0.0410609024356529,-0.1982428972337274,-0.021784231033817,0.0135565432464475,-0.1625292620938431,-0.2034244803804171,0.0665091214206667,0.0668911362025662,0.0021738841994624,0.0467397252305972,-0.0681192516401214,-0.0503652089290576,-0.0216332709733287,0.0057025477195467,0.0305133649150319,0.0113646984432155,-0.1209215852649485,-0.0741263928817351,0.0373114777575138
JPH05130009A,0.102934003847836,-0.0521359605377606,0.0360501350748608,-0.0161498538669045,0.0564001505312734,-0.0244801363093234,0.0796926641984344,0.0300344968901268,-0.0030086720582048,0.2213759094837442,0.0495417486218533,-0.0016424032247511,-0.0962318984598817,0.0892194767394111,-0.0456890280184693,-0.223721187843436,0.1166114686155967,0.139492088458724,-0.2719544304687539,0.026822724825964,-0.1585811685962693,0.2288230997920479,-0.1679622615190827,0.0152328880797375,0.0956288426722317,-0.0091467196960035,0.0379325940827161,0.0465309320744369,0.0963646251992991,-0.047805171555826
US5018290A,-0.0937422708911058,-0.120169372670307,-0.0513304702621646,-0.0855857413494179,-0.0702946892675255,-0.0947734892402002,-0.1100474474141302,0.2232659127338391,0.044998263511657,0.0058558286363826,-0.1186936121001394,-0.0136412817951934,-0.0817515026402558,0.0808760510122297,0.0511853623590895,-0.0568924295271559,0.0966020266795906,-0.1743172958422801,0.0073916193353994,0.0457265416755207,-0.1019626352391402,-0.1725880678362303,0.2435436004360284,0.0906862061357941,-0.2353061582609975,0.0062525191474761,-0.0744728094876154,0.0586936281764224,-0.100494800737261,-0.0397582371712875
CN200710138749.2,0.2160955340191857,0.0007393872899705,0.0509476347931428,0.0234542854485728,-0.0280362168756425,0.0143993743024761,0.0632482280223026,-0.0812591902732404,0.0578369287115893,-0.1814270686752049,-0.0726462760932287,0.0533666946728035,-0.1265892789246454,0.0166475386573985,-0.0572543425147757,0.015870778931126,0.0606297139941042,-0.0396305879140507,-0.0291828204530754,-0.051987860165815,-0.1002547839663855,0.0225869087566453,-0.0627963367146332,0.1286607788911278,-0.0659220157671465,-0.0776985361500133,-0.0133901475629604,-0.0819868761506398,0.0704926290349107,-0.1486317552213501
US20060146745A1,0.2032519302725185,0.0393131772589297,0.0071361979982391,0.0416758762791107,-0.0824102896333336,-0.0735211737257398,-0.0535654406579169,0.0806664367507076,0.0308489726783843,-0.1072793205072526,-0.1100298899449291,-0.0947044420592848,-0.0197424268695557,0.0185743014934886,-0.0577674463927026,0.107810658870909,-0.1317382422527261,-0.1681707480393829,-0.0869484573134046,0.1822264916910874,-0.0771757826332231,0.0215443965019142,0.0981259979942091,-0.1416340108614001,0.0346953423834335,0.086837926719217,0.0064793347470775,0.1267028687813624,-0.1500192397288889,-0.1998990987306821
CN200410050118.1,-0.0429365761466109,0.0252003815699118,-0.0001335592986504,-0.0067315151030584,-0.0717739589338667,-0.0083303373583099,-0.0226858770123085,-0.0063810181247568,-0.0131209959881281,-0.0084631621351305,-0.0338989865795686,-0.0331416403355273,0.0093273301828672,0.0115916711881546,0.015940675487447,0.0916232966346738,0.0889380856005246,0.0534884397070204,0.0779105285260565,-0.0257598237977097,-0.0169960191926183,0.0126240266495985,-0.1165047685071665,-0.0055334002298279,0.1052689998149675,0.128434183053528,0.0077653412390087,0.1159321127940087,-0.0399049325041195,-0.0285386564187535
CN1104861A,-0.0622129479186288,0.0404197798532762,-0.0075250466515817,0.0113180162009585,-0.0501796375836151,0.0858304834182802,-0.0820819358940359,-0.0128158656214256,0.0267092527768566,0.0058386624280744,0.0282234186663494,0.034357187885692,0.013917976514473,0.0418806544377407,-0.0035697112336604,0.0144358868347254,0.079800041498321,-0.0115130743162448,0.0174562938639161,0.0346057145264843,-0.1685595542577431,0.0234909556156814,-0.1215311764927562,-0.016341444915013,0.0810772644506834,0.0351954136623831,0.0061813265222309,0.2351782597580955,0.0351338510571881,-0.0055103803241899
EP1643784A1,0.3585414334429234,-0.1445626884820509,0.2617458280046726,0.198771335233063,0.0073996677417833,-0.1259630013773896,0.0736100434797205,-0.1066997823766298,0.0821326187379468,0.3047092357794698,0.1502670557836363,-0.0361043060360153,0.0631459698084595,-0.0662011994319274,-0.0123377436501171,-0.1320379347557547,-0.0379815768996164,0.0526592829478445,0.0738660719348257,-0.0289823640447775,0.0163486113861804,-0.0071411891431937,-0.0276129007108215,-0.087068419578883,-0.0457453845621046,-0.0312247429328445,-0.0467867252700997,-0.0272672857432389,-0.1124983547726871,-0.014207566331456
JPH0944194A,0.0331197096390224,-0.0970860922865071,0.015401261016224,-0.0830280127406489,0.0777765015867359,0.1625680933974043,0.108402018758504,0.0022095211702542,-0.0093419238265928,-0.1283622540013114,-0.0291688959487081,0.0192032477258868,-0.2244564588478921,0.0625568433392926,-0.0732743056934194,-0.0228786053502418,-0.0525871400461308,-0.0961558544416138,-0.0755556538870243,-0.1172735753375458,-0.0495044851704409,-0.0623115166730044,0.0940226851722905,-0.0598043798450934,-0.1329307414673506,-0.1101306119898965,0.1205922250601094,-0.0197249255814105,0.0695473719834058,0.0339085242794823
JPH06202230A,-0.129728870943996,0.0207740802908854,-0.0889997265438446,0.0239939776110542,0.0411657903403347,-0.0142243419065345,0.0267984171959133,-0.0641790596363676,0.0126880540560303,0.070026938246796,-0.1880670174597421,0.0207675396519626,0.086265243592268,-0.0468642857578504,0.0896424505700453,-0.1069137393398596,0.0301535941081311,-0.039164587776796,-0.0881048744687558,0.1008920906839993,0.0978546349148434,-0.1068258086718777,-0.0435395961615927,-0.0967907272979701,-0.1799073013125014,0.0387347713432534,-0.1693989989837421,-0.002399942230172,0.0665472912585461,0.0632195553782786
RU2210545C2,-0.1554962212597909,-0.0621023165219535,-0.1146058532673248,0.0678058468465474,-0.0250888507092584,0.0144665392218841,-0.0495616245924626,0.065984421656366,0.153270188781446,0.0269176707263614,-0.009527805368942,0.0431698938079326,-0.1186105056896566,-0.0560559111156513,0.246726790137109,0.0985909153143431,-0.2077680567940663,-0.0448923501057239,-0.022123671095891,-0.2145306406983223,-0.0399996281747522,0.0048786654818294,0.0033135841690526,0.02541462680147,0.0278106231571593,0.0239992588957858,-0.0841373937947981,-0.0249752854633314,-0.0811541314127309,0.0668282400790765
US7472189B2,0.3106199652202193,0.0429806395196232,0.0436699415509298,0.1913759614144551,0.0508415577146786,-0.2030195420937026,-0.1214685509885565,-0.1897001239326385,0.0164251300311819,-0.0475401653009433,0.1256756773478977,0.0311327221727408,0.0543686273389044,0.1102629066406526,0.0506002126149669,-0.0759753566917317,0.1361458608478921,-0.0439955589581308,0.0554464640037956,0.0204329327679221,-0.0985569078148597,0.0246962943390786,0.0498565432966686,0.0807623449496539,0.0151516996145787,0.0778993566251229,-0.090030990099356,0.0096079863021402,-0.0115949606930528,0.0391943120660571
CN1648524A,-0.1586080586220851,0.0137960703693412,-0.0234111202584205,0.0550506125904332,-0.0965813954101876,-0.0906895113254351,0.0828810485080356,-0.1000918132168019,0.00305811763687,0.140978635865235,-0.0298357913440135,-0.1164154088612833,-0.0736388252571302,-0.0380031089046046,0.1890960119150599,0.0341770735804436,-0.0960030320782827,-0.1100634451677154,-0.07807185731924,-0.2283685819743453,-0.0279235351219119,-0.0367490264024949,-0.1227849296091659,0.0187134349546229,0.1985409740973927,0.0822929692834228,-0.0569170440618015,0.2673391518147652,-0.030404873073077,0.1076581643362976
CN1244006C,-0.0680035370802929,0.0101870610916721,-0.0887285141578654,-0.011198126964229,0.0952185574778938,0.2233944573545771,-0.1506279763237026,-0.0916834286350438,0.2129340597762916,-0.0460989847939867,-0.2833974245809311,-0.0935796138772527,0.2445404817759059,-0.2069524245759686,0.0939104794315749,-0.1847347711689251,0.0879869348776552,0.1672619681092708,-0.072128562546183,-0.1609618133656633,-0.1450681125676965,-0.1689722645613345,0.1665190283162252,-0.0443910132571332,0.0553875509567598,0.0714764018848547,0.2623919579936021,-0.0840518261940646,-0.1071795192691439,-0.0569546127250474
SI21005A,0.0174074797874539,-0.1512531628355209,0.0019389949785773,0.0073120628424835,0.150209584109886,-0.0316740725499094,0.1200210720037636,-0.0734816904394495,0.0105952976735733,-0.0906504795148221,-0.0059545144667777,0.1431183385965754,-0.1921666538076364,0.021836780194828,0.0122759943606207,-0.0623280042736992,-0.0747856485700327,0.1240679219725199,-0.1586450543807527,-0.0016122765468947,0.027262300620028,0.0714759775804354,-0.0331185695200262,0.0584280771426849,-0.0019410575952662,0.0659341108900209,0.039655977741499,0.0172025558509037,-0.0778243926316594,-0.1790897699162146
CA1111441A,-0.0865588605532348,0.1177793861747351,0.0151140542394774,-0.0204320860524518,-0.1766278265781373,0.0724567162224541,-0.1102786317417882,-0.0607458196891408,0.0320193751770126,0.0557125089833312,0.1236000348770546,0.1693194859519391,-0.0416578246754975,-0.0420324635100028,-0.0286373061566251,-0.0329612876020634,-0.1169738247176325,0.0448307653397098,-0.0113007488965542,-0.0121707483913445,0.0189279769900119,-0.1185436029355884,0.0964415165555888,0.2244487331290566,0.0193510241294683,0.0043290651049795,-0.0300789815862874,-0.015700715484274,0.006889491549914,-0.0666550384877008
CN2036726U,-0.1447304033222957,-0.0791072197674088,-0.0227248189826238,-0.0542230356981538,0.0046978308882836,0.0140314145823844,0.0179345172358,-0.0176134202927697,-0.1018629846886556,-0.0290144289346576,0.0536087291722474,-0.117113958245407,-0.0145204404568935,0.0064854612707497,0.0041176619028429,0.1160228469845686,-0.0071949227853848,-0.0145962873662121,0.1629457589431433,0.0444350146753282,-0.0775741467552483,-0.0833335636389462,-0.0549445435448179,0.0514746507702458,-0.062848602612263,-0.0936669152530307,-0.0197712677903625,0.0819320640777869,0.0657536389741966,-0.030362913021862
KR20050118569A,0.1281734446291082,-0.2617521354281013,0.0733735163334275,0.0361751855160069,0.0137917265931586,-0.1517168607341909,-0.1568347637109977,0.0833213398909563,0.2142967347332373,-0.1079203390639984,0.1543295376636838,-0.0714974926932753,0.180110142862319,-0.0808362052581029,-0.0569965428646831,0.0645021485750504,-0.0660139365891237,0.2118180699732236,0.0310897028960064,-0.0424069536306444,0.1019961850557941,-0.0662338746803053,-0.0093241812680842,-0.1207350379381939,0.122791198563164,0.0611627851347861,-0.1494847387216129,0.0382701369629215,-0.0432148859459744,0.0925220442472278
US6711154B1,0.2907938542737046,0.2192100229002256,-0.3554686565490733,-0.2749735597587966,0.3656521714379014,-0.1232936490007001,-0.1296821363540375,-0.0736443889698405,-0.0132827261349751,0.0947711289959399,0.0679161971565946,0.0359604776363402,0.0090700995869902,0.0159240007059932,-0.0137875990949545,0.0520082811018725,-0.0034581991992783,-0.0658987787736008,0.0687241002512485,-0.0285580888804743,0.0488660394587739,-0.0024490505742615,0.0126245340613857,0.0532354668997946,0.0673917654931163,0.0130209772699121,-0.0062083787100255,-0.0447681185742086,0.0622281094275102,0.0946299500284448
CN200710200519.4,-0.2253095813330242,0.0168868054030736,-0.2202127427432076,0.2955555831055109,0.1347726547175005,-0.0218209887995901,0.1534673825514464,0.2070608853693167,0.3670119802989286,0.0220311234935748,0.0060157491079445,0.0079115049285444,-0.1117110220984353,-0.021537564332381,-0.0504923251519679,-0.0792920566021226,-0.0788654833173983,-0.0362494509756739,0.1419841138703792,-0.0168637006873053,0.0632252221948944,0.0652603262317786,0.0720571314550866,-0.0027989658939285,-0.0393618715043616,-0.0034729274728564,-0.0923861533779242,0.0351542720812699,0.0013106492702223,0.0687640382605664
US20030191762A1,0.2771790241056125,0.2008512588985441,-0.1926524390818735,-0.0553111142760158,-0.2962821594181866,-0.1177113798938025,0.0529661997204133,0.1671724841420782,-0.1123656330154635,-0.1513770522921885,-0.0077589417802458,-0.144781599707321,-0.1296176787452149,-0.0967899354041894,0.0252885716539547,-0.1343612782180519,-0.1502023143927425,0.1161836528444276,0.0554815016141371,-0.1146742290705501,-0.0231611984052544,-0.1364385230412879,-0.0055628573012265,0.1077708234832448,-0.0758052368867338,-0.0912629865697179,0.0323853821452999,0.0129485622867245,0.0292833146090392,0.0539635408061899
US3731472A,-0.1305105850874063,-0.0278025007196844,-0.1109059647501835,0.1102336568954942,-0.0012380891385475,-0.0539364455110898,0.0767751657059917,0.1064144778354957,0.06933073494015,0.0067765499483684,-0.0474471277323031,0.0304449032409559,-0.034129995662869,-0.0001977661826491,0.0080563717480157,-0.1972886484294914,-0.0467814736285054,0.0353706572296996,0.0177546878680034,0.0892052513573904,0.000743306274635,0.195209753356115,-0.1036942335001834,0.106941378782005,-0.0188945689359853,0.0900874042213149,-0.1116918958448303,0.0132873037589592,-0.00738809041967,0.1794840970196523
US6276855B1,-0.1066639743461392,0.057838301247921,0.013318207343311,0.0025917297854708,-0.0028993225848851,-0.0251211354180537,0.0075068134448439,-0.0225914987648392,0.0138277467525333,0.0065956617080806,-0.0647526995106523,0.0790360730071197,0.0227834329514075,0.0109458981565999,0.0437820589826717,-0.0356133405219563,-0.09134834151748,-0.0553051895493676,-0.1316737983408887,0.0133667621553488,0.0431963521175537,-0.0637018109092989,0.0317801819098343,-0.0215790564706072,-0.0759873382743086,-0.0014926831114909,-0.0103070896259066,0.0422282948866749,0.1558706390864355,0.0446707581246436
CN2580155Y,-0.3076723151682739,0.0584161590102951,-0.1863072927122281,0.2136373506607388,0.0209421648509763,-0.1657700963233458,0.1704045279753821,0.0332197368027511,0.1062743696512367,0.0860878582370767,-0.0056548854466703,0.1263926068389074,-0.089755674466838,-0.0358915400294677,0.1813402872238592,-0.1075352853369457,-0.1016383048383776,0.0637125012704806,-0.0758049173209059,0.0362416115891992,0.0801581564931767,-0.0110760906107085,0.048914647620229,-0.0748938334938625,-0.1361713907607759,-0.0038760243735017,-0.0582021398334545,0.0095342416305899,0.0123986518278508,0.1015445529858061
CN200710145279.2,0.0991883795949525,-0.0198829606819744,-0.0979342511060696,-0.0852228399077395,-0.2345605519556836,-0.1778949677459389,0.0661207812730341,0.1418981052514868,-0.1559852313532881,-0.1992202710682189,-0.1072867980169156,-0.0906595996534985,-0.0227944515046644,-0.1567894337099817,-0.1606514703835291,-0.0789966651717803,-0.0386106805222656,0.1422707348230844,0.0855042640826555,0.0544418942225776,0.1247969127827817,-0.0391732355966478,-0.0765827312827237,-0.0549810627609977,-0.0822119878014752,0.097821366610992,0.1146136649853941,0.0051013866497688,-0.0167110575194073,0.1755551489839212
US7192636B2,-0.175689000777185,0.4513397241570946,0.5296498631207615,-0.1206576071249293,0.2701351717380764,-0.091130404382088,0.025948591594777,0.2070879984622763,0.0193551757001444,-0.1457037070987831,-0.0082822313274152,-0.0352213958515732,-0.0346474044915755,-0.0092783504937707,0.0224820759735259,-0.0507752560078579,0.0509653413059089,0.0951766228624118,0.0470789278209162,0.0027404577446398,-0.0083854555597158,0.0157812291456644,0.0053809861673534,-0.056017579606722,0.0314560210968005,-0.0470646505896857,0.0085986355388111,0.0087328464618312,-0.0319771175691025,0.0217659979754255
CN1878036,0.1564343869895426,-0.1356386615521001,0.1452502532178765,0.0891797964803858,0.0147513513891866,-0.0965881775216397,-0.0686143197162333,-0.16192610842066,0.2148048458148531,-0.0935312505586944,0.1412075522762906,-0.0148095034683595,0.0948550767156621,-0.0064419858197329,-0.0185075591144741,0.0176573421996222,-0.0235868379297543,0.0336053088169096,0.0725969790975221,0.0364089147589178,-0.0861914108608483,-0.0290221653421611,-0.0141589320538797,-0.0446565612589749,-0.133413978586583,-0.1810247741420394,-0.0950567408943307,0.0619756605946122,-0.0150401954710949,-0.0575953954365359
